tag,step,wall_time,value
reg_loss/train,10900,1782094455.9824638,0.9320537447929382
reg_loss/train,11000,1782094568.7232013,0.9333962202072144
reg_loss/train,11100,1782094680.7436254,0.9315986633300781
reg_loss/train,11200,1782094795.3217738,0.9299120903015137
reg_loss/train,11300,1782094907.8602073,0.9283339977264404
reg_loss/train,11400,1782095019.8307652,0.926620602607727
reg_loss/train,11500,1782095134.5319965,0.9228728413581848
reg_loss/train,11600,1782095246.7291355,0.9253678917884827
reg_loss/train,11700,1782095359.1146889,0.9235652685165405
reg_loss/train,11800,1782095473.536333,0.9124251008033752
reg_loss/train,11900,1782095585.9488642,0.9165298938751221
reg_loss/train,12000,1782095698.3592014,0.9144783616065979
reg_loss/train,12100,1782095812.9304647,0.9062096476554871
reg_loss/train,12200,1782095925.4962778,0.9071866869926453
reg_loss/train,12300,1782096037.7504382,0.9073989987373352
reg_loss/train,12400,1782096412.0477538,0.9037803411483765
reg_loss/train,12500,1782096524.2483687,0.9033694863319397
reg_loss/train,12600,1782096637.1457944,0.902377724647522
reg_loss/train,12700,1782096752.4303796,0.899921715259552
reg_loss/train,12800,1782096865.5660303,0.9000808000564575
reg_loss/train,12900,1782096977.8363297,0.900284469127655
reg_loss/train,13000,1782097091.8471575,0.8906868696212769
reg_loss/train,13100,1782097204.1325831,0.8972113728523254
reg_loss/train,13200,1782097316.34465,0.8946383595466614
reg_loss/train,13300,1782097430.7452989,0.8920037746429443
reg_loss/train,13400,1782097542.998117,0.8856905698776245
reg_loss/train,13500,1782097655.3284173,0.8860733509063721
reg_loss/train,13600,1782097770.238566,0.8679289817810059
reg_loss/train,13700,1782097882.7570846,0.8847798705101013
reg_loss/train,13800,1782097995.3765094,0.883280336856842
reg_loss/train,13900,1782098107.5595746,0.8816911578178406
reg_loss/train,14000,1782098222.9518082,0.8764308094978333
reg_loss/train,14100,1782098335.7019281,0.8741603493690491
reg_loss/train,14200,1782098448.042946,0.8755660057067871
reg_loss/train,14300,1782098562.445741,0.8763588666915894
reg_loss/train,14400,1782098675.2552695,0.871345579624176
reg_loss/train,14500,1782098787.613364,0.870622992515564
reg_loss/train,14600,1782098901.6433134,0.8637726306915283
reg_loss/train,14700,1782099014.791164,0.8656607270240784
reg_loss/train,14800,1782099127.3451824,0.8662957549095154
reg_loss/train,14900,1782099241.6121478,0.8614370822906494
reg_loss/train,15000,1782099353.4914906,0.8601747155189514
reg_loss/train,15100,1782099466.0802963,0.8614746332168579
reg_loss/train,15200,1782099580.802778,0.8460500240325928
reg_loss/train,15300,1782099693.3282557,0.8559103012084961
reg_loss/train,15400,1782099806.2818077,0.85611891746521
reg_loss/train,15500,1782100180.2423587,0.8542784452438354
reg_loss/train,15600,1782100292.556095,0.8546093106269836
reg_loss/train,15700,1782100404.9137495,0.8541316390037537
reg_loss/train,15800,1782100520.1145797,0.8532362580299377
reg_loss/train,15900,1782100632.9888365,0.8557671308517456
reg_loss/train,16000,1782100745.8573616,0.8514701724052429
reg_loss/train,16100,1782100860.2221284,0.8382270336151123
reg_loss/train,16200,1782100972.2327895,0.847361147403717
reg_loss/train,16300,1782101084.9503593,0.8450049757957458
reg_loss/train,16400,1782101199.7946336,0.8467957973480225
reg_loss/train,16500,1782101312.1853983,0.8395987749099731
reg_loss/train,16600,1782101424.8515224,0.8403255939483643
reg_loss/train,16700,1782101539.2741392,0.836721658706665
reg_loss/train,16800,1782101651.6899493,0.8349905014038086
reg_loss/train,16900,1782101763.9569705,0.836867094039917
reg_loss/train,17000,1782101878.8113127,0.8574787974357605
reg_loss/train,17100,1782101991.3205454,0.8311874270439148
reg_loss/train,17200,1782102103.3556912,0.83289635181427
reg_loss/train,17300,1782102215.5895698,0.8313928842544556
reg_loss/train,17400,1782102329.9247687,0.830949604511261
reg_loss/train,17500,1782102442.2090673,0.8295703530311584
reg_loss/train,17600,1782102555.192554,0.8296374678611755
reg_loss/train,17700,1782102669.577593,0.8250917196273804
reg_loss/train,17800,1782102781.7532752,0.8241108655929565
reg_loss/train,17900,1782102894.0842621,0.8231109976768494
reg_loss/train,18000,1782103008.740829,0.821829617023468
reg_loss/train,18100,1782103120.7808223,0.8220892548561096
reg_loss/train,18200,1782103233.4088593,0.8204168677330017
reg_loss/train,18300,1782103347.6605253,0.8145900368690491
reg_loss/train,18400,1782103460.2390647,0.8151319026947021
reg_loss/train,18500,1782103572.6636052,0.8159341812133789
reg_loss/train,18600,1782103945.6202438,0.8138588070869446
reg_loss/train,18700,1782104057.8576481,0.8133431077003479
reg_loss/train,18800,1782104170.1398363,0.8123962879180908
reg_loss/train,18900,1782104284.3423572,0.8094444274902344
reg_loss/train,19000,1782104397.8678591,0.8095710873603821
reg_loss/train,19100,1782104511.1157496,0.8073196411132812
reg_loss/train,19200,1782104625.4594438,0.8095159530639648
reg_loss/train,19300,1782104738.0533228,0.806228756904602
reg_loss/train,19400,1782104850.0502102,0.8058486580848694
reg_loss/train,19500,1782104964.7134066,0.7979445457458496
reg_loss/train,19600,1782105076.5924928,0.8012210130691528
reg_loss/train,19700,1782105188.7531443,0.8017777800559998
reg_loss/train,19800,1782105303.7101107,0.7971288561820984
reg_loss/train,19900,1782105416.0167255,0.7991613745689392
reg_loss/train,20000,1782105528.187328,0.7996272444725037
reg_loss/train,20100,1782105643.1287737,0.7995086908340454
reg_loss/train,20200,1782105755.7530298,0.7960634827613831
reg_loss/train,20300,1782105868.2604651,0.7960910797119141
reg_loss/train,20400,1782105982.5409465,0.8216997385025024
reg_loss/train,20500,1782106094.8060994,0.7948063611984253
reg_loss/train,20600,1782106207.3978755,0.7919109463691711
reg_loss/train,20700,1782106319.794538,0.7916941046714783
reg_loss/train,20800,1782106434.4465146,0.7853999137878418
reg_loss/train,20900,1782106546.9664636,0.7868172526359558
reg_loss/train,21000,1782106659.2355714,0.788851261138916
reg_loss/train,21100,1782106773.8166192,0.7864406704902649
reg_loss/train,21200,1782106885.7979252,0.7846982479095459
reg_loss/train,21300,1782106998.0375,0.785626232624054
reg_loss/train,21400,1782107112.6856847,0.782831072807312
reg_loss/train,21500,1782107224.8349812,0.7823142409324646
reg_loss/train,21600,1782107336.8462226,0.7811784148216248
reg_loss/train,21700,1782107711.6540973,0.7761354446411133
reg_loss/train,21800,1782107823.7785635,0.7783198356628418
reg_loss/train,21900,1782107935.8762345,0.7777732610702515
reg_loss/train,22000,1782108050.108568,0.7820361256599426
reg_loss/train,22100,1782108162.2387772,0.7806968688964844
reg_loss/train,22200,1782108275.0086546,0.7750917673110962
reg_loss/train,22300,1782108390.0405025,0.7766882181167603
reg_loss/train,22400,1782108502.9291797,0.7756304144859314
reg_loss/train,22500,1782108614.9708068,0.7738338112831116
reg_loss/train,22600,1782108729.7261999,0.7713850736618042
reg_loss/train,22700,1782108842.1397479,0.7752524614334106
reg_loss/train,22800,1782108954.2480173,0.7718081474304199
reg_loss/train,22900,1782109068.7126596,0.7717626094818115
reg_loss/train,23000,1782109180.5748596,0.7658863663673401
reg_loss/train,23100,1782109292.7837305,0.7667999267578125
reg_loss/train,23200,1782109407.354813,0.7692578434944153
reg_loss/train,23300,1782109519.9239705,0.7651341557502747
reg_loss/train,23400,1782109631.897452,0.7636456489562988
reg_loss/train,23500,1782109746.5234897,0.7606518268585205
reg_loss/train,23600,1782109859.186867,0.7583987712860107
reg_loss/train,23700,1782109971.6032777,0.7617234587669373
reg_loss/train,23800,1782110086.035049,0.7591339945793152
reg_loss/train,23900,1782110198.9461617,0.760286271572113
reg_loss/train,24000,1782110310.760187,0.7605377435684204
reg_loss/train,24100,1782110422.858303,0.7600160837173462
reg_loss/train,24200,1782110537.367079,0.7567283511161804
reg_loss/train,24300,1782110649.3821719,0.7582225799560547
reg_loss/train,24400,1782110761.1240675,0.7580292224884033
reg_loss/train,24500,1782110875.4917805,0.7477903962135315
reg_loss/train,24600,1782110988.06533,0.7535405158996582
reg_loss/train,24700,1782111099.9838648,0.7544765472412109
reg_loss/train,24800,1782111473.988343,0.7588489055633545
reg_loss/train,24900,1782111586.0809598,0.7544928193092346
reg_loss/train,25000,1782111698.420092,0.7532111406326294
reg_loss/train,25100,1782111812.645462,0.7478237748146057
reg_loss/train,25200,1782111925.2050984,0.752159059047699
reg_loss/train,25300,1782112037.670155,0.7512357831001282
reg_loss/train,25400,1782112152.278262,0.754463255405426
reg_loss/train,25500,1782112265.1732996,0.7471432685852051
reg_loss/train,25600,1782112377.5119843,0.7467895150184631
reg_loss/train,25700,1782112491.7168329,0.7459996938705444
reg_loss/train,25800,1782112603.7093816,0.7475950121879578
reg_loss/train,25900,1782112716.165683,0.746246874332428
reg_loss/train,26000,1782112830.6327047,0.7424921989440918
reg_loss/train,26100,1782112943.0257514,0.7438253164291382
reg_loss/train,26200,1782113054.9290876,0.7437868118286133
reg_loss/train,26300,1782113169.336368,0.7401325702667236
reg_loss/train,26400,1782113281.8990455,0.7456066012382507
reg_loss/train,26500,1782113394.624648,0.7442352175712585
reg_loss/train,26600,1782113509.1049576,0.7288415431976318
reg_loss/train,26700,1782113621.4024932,0.7390530109405518
reg_loss/train,26800,1782113733.8332582,0.7395778298377991
reg_loss/train,26900,1782113848.362664,0.7386525869369507
reg_loss/train,27000,1782113960.5774856,0.7380613088607788
reg_loss/train,27100,1782114073.2066808,0.7379730343818665
reg_loss/train,27200,1782114187.2336924,0.7415465712547302
reg_loss/train,27300,1782114299.3191772,0.7377981543540955
reg_loss/train,27400,1782114411.746353,0.7362380027770996
reg_loss/train,27500,1782114523.8832903,0.7357491254806519
reg_loss/train,27600,1782114638.9575844,0.7312192320823669
reg_loss/train,27700,1782114751.1550198,0.7341065406799316
reg_loss/train,27800,1782114863.682587,0.7343869805335999
reg_loss/train,27900,1782115237.2669048,0.7303297519683838
reg_loss/train,28000,1782115349.4882793,0.733069121837616
reg_loss/train,28100,1782115461.880421,0.7325906157493591
reg_loss/train,28200,1782115576.8956468,0.7299163937568665
reg_loss/train,28300,1782115689.6114652,0.7310133576393127
reg_loss/train,28400,1782115802.4249272,0.7295717000961304
reg_loss/train,28500,1782115917.6797428,0.7310647368431091
reg_loss/train,28600,1782116031.2027674,0.7314386367797852
reg_loss/train,28700,1782116144.150544,0.7301483750343323
reg_loss/train,28800,1782116258.9824293,0.7272612452507019
reg_loss/train,28900,1782116371.8731759,0.7250284552574158
reg_loss/train,29000,1782116484.5174987,0.7276095151901245
reg_loss/train,29100,1782116598.809716,0.7218101620674133
reg_loss/train,29200,1782116711.6600997,0.7264909148216248
reg_loss/train,29300,1782116824.3228345,0.726146936416626
reg_loss/train,29400,1782116939.433242,0.7229440808296204
reg_loss/train,29500,1782117051.9794283,0.72352534532547
reg_loss/train,29600,1782117164.4631333,0.7234848737716675
reg_loss/train,29700,1782117279.1055064,0.7190359830856323
reg_loss/train,29800,1782117391.6608112,0.7225861549377441
reg_loss/train,29900,1782117504.1166205,0.7217372059822083
reg_loss/train,30000,1782117619.057761,0.7223977446556091
reg_loss/train,30100,1782117731.4117894,0.7260469198226929
reg_loss/train,30200,1782117844.2740746,0.7235122323036194
reg_loss/train,30300,1782117959.5370002,0.7111750841140747
reg_loss/train,30400,1782118072.412665,0.7210171222686768
reg_loss/train,30500,1782118184.6452277,0.7217618227005005
reg_loss/train,30600,1782118299.367646,0.7162861227989197
reg_loss/train,30700,1782118411.7808776,0.7199525833129883
reg_loss/train,30800,1782118524.426433,0.7205384969711304
reg_loss/train,30900,1782118636.9946203,0.7194653749465942
reg_loss/train,31000,1782119014.68055,0.7178164124488831
reg_loss/train,31100,1782119127.5919921,0.7217496633529663
reg_loss/train,31200,1782119240.0044496,0.7185771465301514
reg_loss/train,31300,1782119354.7365952,0.7127348184585571
reg_loss/train,31400,1782119467.538696,0.7158744931221008
reg_loss/train,31500,1782119579.9686906,0.7168724536895752
reg_loss/train,31600,1782119694.5880406,0.7110686302185059
reg_loss/train,31700,1782119807.6549377,0.7170378565788269
reg_loss/train,31800,1782119921.0601096,0.7164619565010071
reg_loss/train,31900,1782120036.1186616,0.7129406929016113
reg_loss/train,32000,1782120148.5117764,0.7161803245544434
reg_loss/train,32100,1782120261.5062485,0.7153663635253906
reg_loss/train,32200,1782120375.9897997,0.7142090797424316
reg_loss/train,32300,1782120488.4368565,0.7145245671272278
reg_loss/train,32400,1782120600.7343087,0.7139395475387573
reg_loss/train,32500,1782120715.4400642,0.7143891453742981
reg_loss/train,32600,1782120828.188263,0.7142492532730103
reg_loss/train,32700,1782120940.825414,0.7141953706741333
reg_loss/train,32800,1782121055.6288116,0.7182676792144775
reg_loss/train,32900,1782121168.499803,0.7140464186668396
reg_loss/train,33000,1782121280.7333496,0.7147251963615417
reg_loss/train,33100,1782121396.0583394,0.7106640338897705
reg_loss/train,33200,1782121508.3434641,0.7124558687210083
reg_loss/train,33300,1782121620.3400187,0.7125341892242432
reg_loss/train,33400,1782121735.6114137,0.7163885831832886
reg_loss/train,33500,1782121848.1189141,0.7114503979682922
reg_loss/train,33600,1782121960.4261723,0.7116898894309998
reg_loss/train,33700,1782122074.824055,0.7226890325546265
reg_loss/train,33800,1782122187.5274994,0.7134099006652832
reg_loss/train,33900,1782122299.894228,0.7111882567405701
reg_loss/train,34000,1782122678.560536,0.7141172885894775
reg_loss/train,34100,1782122790.9829416,0.7089665532112122
reg_loss/train,34200,1782122904.1283097,0.7083864212036133
reg_loss/train,34300,1782123019.1747222,0.6981040835380554
reg_loss/train,34400,1782123131.6934955,0.7068342566490173
reg_loss/train,34500,1782123244.1186495,0.7087545394897461
reg_loss/train,34600,1782123357.1132865,0.7093364000320435
reg_loss/train,34700,1782123471.2018812,0.7120705246925354
reg_loss/train,34800,1782123584.4635763,0.710267186164856
reg_loss/train,34900,1782123698.448411,0.709496796131134
reg_loss/train,35000,1782123813.3776128,0.7110704779624939
reg_loss/train,35100,1782123925.7327695,0.7090393304824829
reg_loss/train,35200,1782124038.3952632,0.7092429995536804
reg_loss/train,35300,1782124153.2903147,0.7065294981002808
reg_loss/train,35400,1782124265.9124541,0.7070907354354858
reg_loss/train,35500,1782124378.6288335,0.7072234153747559
reg_loss/train,35600,1782124493.235274,0.708136260509491
reg_loss/train,35700,1782124606.430015,0.7061214447021484
reg_loss/train,35800,1782124719.21146,0.7079127430915833
reg_loss/train,35900,1782124833.8021655,0.7091959118843079
reg_loss/train,36000,1782124946.0896146,0.707423985004425
reg_loss/train,36100,1782125058.4081736,0.707226037979126
reg_loss/train,36200,1782125173.3017151,0.7000353932380676
reg_loss/train,36300,1782125285.5970054,0.7055854797363281
reg_loss/train,36400,1782125397.9869573,0.7060962915420532
reg_loss/train,36500,1782125512.6342924,0.7099446058273315
reg_loss/train,36600,1782125625.469485,0.7093314528465271
reg_loss/train,36700,1782125738.033221,0.7078280448913574
reg_loss/train,36800,1782125852.7757246,0.7076936960220337
reg_loss/train,36900,1782125965.190935,0.7080016136169434
reg_loss/train,37000,1782126077.532533,0.7072708606719971
total_loss/train,100,1782081374.9207,1.2288987636566162
total_loss/train,200,1782081489.001888,1.077392816543579
total_loss/train,300,1782081602.29391,0.9844174385070801
total_loss/train,400,1782081717.6570768,0.7327068448066711
total_loss/train,500,1782081831.3504136,0.713951826095581
total_loss/train,600,1782081944.6817536,0.6961292028427124
total_loss/train,700,1782082060.1072497,0.6205551624298096
total_loss/train,800,1782082174.21303,0.6010131239891052
total_loss/train,900,1782082288.112424,0.5891115665435791
total_loss/train,1000,1782082404.3402197,0.5491605401039124
total_loss/train,1100,1782082518.4049842,0.5324365496635437
total_loss/train,1200,1782082632.4066334,0.5249261260032654
total_loss/train,1300,1782082748.2963758,0.5000295042991638
total_loss/train,1400,1782082862.4128695,0.4917174279689789
total_loss/train,1500,1782082976.2557771,0.4852719306945801
total_loss/train,1600,1782083092.3295712,0.43634843826293945
total_loss/train,1700,1782083205.70031,0.44640249013900757
total_loss/train,1800,1782083320.014265,0.4375404417514801
total_loss/train,1900,1782083436.0885422,0.41390880942344666
total_loss/train,2000,1782083550.0400622,0.4060845673084259
total_loss/train,2100,1782083664.2331126,0.40237724781036377
total_loss/train,2200,1782083780.6050935,0.38335373997688293
total_loss/train,2300,1782083894.7071314,0.37743619084358215
total_loss/train,2400,1782084009.1256816,0.3773362338542938
total_loss/train,2500,1782084125.2664144,0.36127009987831116
total_loss/train,2600,1782084239.115498,0.35053351521492004
total_loss/train,2700,1782084353.3167832,0.3522319793701172
total_loss/train,2800,1782084468.8838143,0.3356183171272278
total_loss/train,2900,1782084582.7828622,0.34339672327041626
total_loss/train,3000,1782084696.8650892,0.33891990780830383
total_loss/train,3100,1782085089.5569856,0.3042218089103699
total_loss/train,3200,1782085202.9866164,0.31440842151641846
total_loss/train,3300,1782085315.833176,0.31605467200279236
total_loss/train,3400,1782085430.323958,0.2969715893268585
total_loss/train,3500,1782085543.0308022,0.30476105213165283
total_loss/train,3600,1782085655.705349,0.305279016494751
total_loss/train,3700,1782085768.4945114,0.30242836475372314
total_loss/train,3800,1782085883.253426,0.29029199481010437
total_loss/train,3900,1782085995.9031532,0.2932766079902649
total_loss/train,4000,1782086108.337517,0.29355302453041077
total_loss/train,4100,1782086222.9961147,0.28223150968551636
total_loss/train,4200,1782086335.7533255,0.28146782517433167
total_loss/train,4300,1782086448.4011943,0.2780625522136688
total_loss/train,4400,1782086563.0510087,0.2772204577922821
total_loss/train,4500,1782086675.4480588,0.276734322309494
total_loss/train,4600,1782086788.079906,0.2730051577091217
total_loss/train,4700,1782086903.5211046,0.261560320854187
total_loss/train,4800,1782087015.846841,0.2595534920692444
total_loss/train,4900,1782087128.7189465,0.25950145721435547
total_loss/train,5000,1782087243.1868112,0.25316643714904785
total_loss/train,5100,1782087355.6173153,0.2540538012981415
total_loss/train,5200,1782087468.350612,0.25221720337867737
total_loss/train,5300,1782087582.4574456,0.24464376270771027
total_loss/train,5400,1782087694.759776,0.249031201004982
total_loss/train,5500,1782087807.414408,0.24392452836036682
total_loss/train,5600,1782087922.5539627,0.23600274324417114
total_loss/train,5700,1782088035.1541994,0.2380531281232834
total_loss/train,5800,1782088147.7098856,0.23740491271018982
total_loss/train,5900,1782088262.627549,0.23614516854286194
total_loss/train,6000,1782088375.1434522,0.2275426685810089
total_loss/train,6100,1782088487.3492956,0.22860631346702576
total_loss/train,6200,1782088866.7056684,0.2296420782804489
total_loss/train,6300,1782088979.8928807,0.22562181949615479
total_loss/train,6400,1782089093.3364513,0.2239045798778534
total_loss/train,6500,1782089208.027923,0.20595860481262207
total_loss/train,6600,1782089320.6013691,0.2144262194633484
total_loss/train,6700,1782089432.7610633,0.21498143672943115
total_loss/train,6800,1782089547.5981476,0.1945129930973053
total_loss/train,6900,1782089660.1464305,0.21006831526756287
total_loss/train,7000,1782089772.4376352,0.20934219658374786
total_loss/train,7100,1782089885.4029975,0.20940813422203064
total_loss/train,7200,1782089999.960452,0.21220315992832184
total_loss/train,7300,1782090112.629918,0.20958471298217773
total_loss/train,7400,1782090225.0180542,0.20805484056472778
total_loss/train,7500,1782090339.932104,0.2030515819787979
total_loss/train,7600,1782090451.928223,0.2025064080953598
total_loss/train,7700,1782090564.276295,0.20168715715408325
total_loss/train,7800,1782090679.9365604,0.19603371620178223
total_loss/train,7900,1782090792.4950602,0.19588936865329742
total_loss/train,8000,1782090904.825815,0.1974809467792511
total_loss/train,8100,1782091020.0900428,0.19253067672252655
total_loss/train,8200,1782091132.8878922,0.19327262043952942
total_loss/train,8300,1782091245.0229113,0.19210773706436157
total_loss/train,8400,1782091359.2477567,0.1916573941707611
total_loss/train,8500,1782091472.150486,0.19002079963684082
total_loss/train,8600,1782091584.669907,0.19024984538555145
total_loss/train,8700,1782091699.4128008,0.17642691731452942
total_loss/train,8800,1782091812.2616684,0.18591946363449097
total_loss/train,8900,1782091924.918321,0.18416118621826172
total_loss/train,9000,1782092039.3981395,0.1808982640504837
total_loss/train,9100,1782092152.1916006,0.18042846024036407
total_loss/train,9200,1782092264.7993677,0.17902295291423798
total_loss/train,9300,1782092644.4756346,0.17176686227321625
total_loss/train,9400,1782092757.2685163,0.17531926929950714
total_loss/train,9500,1782092870.4595006,0.17676284909248352
total_loss/train,9600,1782092985.5346737,0.1677500605583191
total_loss/train,9700,1782093098.53442,0.17165561020374298
total_loss/train,9800,1782093210.8124099,0.17153523862361908
total_loss/train,9900,1782093325.1425214,0.18641377985477448
total_loss/train,10000,1782093437.4841068,0.17123006284236908
total_loss/train,10100,1782093550.0199988,0.16890794038772583
total_loss/train,10200,1782093664.6982663,0.15419605374336243
total_loss/train,10300,1782093777.4415767,0.16918866336345673
total_loss/train,10400,1782093889.3431861,0.16516292095184326
total_loss/train,10500,1782094001.4924405,0.16567231714725494
total_loss/train,10600,1782094115.7421036,0.16504159569740295
total_loss/train,10700,1782094228.2998424,0.16290637850761414
total_loss/train,10800,1782094340.8005128,0.1616707742214203
total_loss/train,10900,1782094455.982498,0.15766610205173492
total_loss/train,11000,1782094568.7232335,0.157842755317688
total_loss/train,11100,1782094680.743664,0.15683668851852417
total_loss/train,11200,1782094795.3218074,0.15811778604984283
total_loss/train,11300,1782094907.8602388,0.1546107977628708
total_loss/train,11400,1782095019.8308017,0.1542697548866272
total_loss/train,11500,1782095134.5320313,0.15636920928955078
total_loss/train,11600,1782095246.7291713,0.15400366485118866
total_loss/train,11700,1782095359.1147227,0.1542201191186905
total_loss/train,11800,1782095473.5363684,0.14832784235477448
total_loss/train,11900,1782095585.948898,0.15079031884670258
total_loss/train,12000,1782095698.3592634,0.1494016796350479
total_loss/train,12100,1782095812.9305,0.14490045607089996
total_loss/train,12200,1782095925.4963093,0.14577296376228333
total_loss/train,12300,1782096037.7504716,0.14686617255210876
total_loss/train,12400,1782096412.0477881,0.14729277789592743
total_loss/train,12500,1782096524.2484024,0.14463907480239868
total_loss/train,12600,1782096637.1458273,0.14442546665668488
total_loss/train,12700,1782096752.4304144,0.14336298406124115
total_loss/train,12800,1782096865.566068,0.14201711118221283
total_loss/train,12900,1782096977.8363621,0.14260661602020264
total_loss/train,13000,1782097091.8471913,0.14276552200317383
total_loss/train,13100,1782097204.1326182,0.14096100628376007
total_loss/train,13200,1782097316.344687,0.13948452472686768
total_loss/train,13300,1782097430.745334,0.13814152777194977
total_loss/train,13400,1782097542.998149,0.1342938244342804
total_loss/train,13500,1782097655.3284514,0.13533978164196014
total_loss/train,13600,1782097770.2386,0.1185956597328186
total_loss/train,13700,1782097882.7571216,0.13561806082725525
total_loss/train,13800,1782097995.376548,0.1339769959449768
total_loss/train,13900,1782098107.559622,0.1335088163614273
total_loss/train,14000,1782098222.9518423,0.13463428616523743
total_loss/train,14100,1782098335.7019663,0.13021302223205566
total_loss/train,14200,1782098448.0429788,0.1297859400510788
total_loss/train,14300,1782098562.4457748,0.12754479050636292
total_loss/train,14400,1782098675.2553036,0.12678338587284088
total_loss/train,14500,1782098787.613401,0.12646742165088654
total_loss/train,14600,1782098901.643348,0.12658865749835968
total_loss/train,14700,1782099014.7912014,0.12518452107906342
total_loss/train,14800,1782099127.3452165,0.12534865736961365
total_loss/train,14900,1782099241.612182,0.12596862018108368
total_loss/train,15000,1782099353.4915233,0.121598981320858
total_loss/train,15100,1782099466.0803328,0.12248207628726959
total_loss/train,15200,1782099580.8028128,0.11657629907131195
total_loss/train,15300,1782099693.3282895,0.12023933231830597
total_loss/train,15400,1782099806.2818415,0.11952877044677734
total_loss/train,15500,1782100180.2423935,0.11970271170139313
total_loss/train,15600,1782100292.5561275,0.12063423544168472
total_loss/train,15700,1782100404.913784,0.11951994150876999
total_loss/train,15800,1782100520.1146152,0.12364628911018372
total_loss/train,15900,1782100632.9888704,0.12063972651958466
total_loss/train,16000,1782100745.857396,0.11819063872098923
total_loss/train,16100,1782100860.2221634,0.11162304133176804
total_loss/train,16200,1782100972.2328231,0.11567089706659317
total_loss/train,16300,1782101084.9503913,0.11428405344486237
total_loss/train,16400,1782101199.7946682,0.11082955449819565
total_loss/train,16500,1782101312.1854315,0.11102733761072159
total_loss/train,16600,1782101424.8515565,0.11232446879148483
total_loss/train,16700,1782101539.2741737,0.11261855810880661
total_loss/train,16800,1782101651.6899962,0.10951492935419083
total_loss/train,16900,1782101763.9570048,0.11032960563898087
total_loss/train,17000,1782101878.8113472,0.11280489712953568
total_loss/train,17100,1782101991.320578,0.10859015583992004
total_loss/train,17200,1782102103.3557239,0.10716148465871811
total_loss/train,17300,1782102215.5896058,0.1067114844918251
total_loss/train,17400,1782102329.9248018,0.10731853544712067
total_loss/train,17500,1782102442.2091017,0.1069050058722496
total_loss/train,17600,1782102555.1925876,0.10696721076965332
total_loss/train,17700,1782102669.5776267,0.10183417797088623
total_loss/train,17800,1782102781.7533095,0.1024554967880249
total_loss/train,17900,1782102894.0842965,0.1020570769906044
total_loss/train,18000,1782103008.740863,0.10610620677471161
total_loss/train,18100,1782103120.7808542,0.10287962108850479
total_loss/train,18200,1782103233.408893,0.10156824439764023
total_loss/train,18300,1782103347.6605577,0.09418849647045135
total_loss/train,18400,1782103460.2390978,0.0973023921251297
total_loss/train,18500,1782103572.6636405,0.09870557487010956
total_loss/train,18600,1782103945.620279,0.09522409737110138
total_loss/train,18700,1782104057.857681,0.09691499918699265
total_loss/train,18800,1782104170.1398687,0.09750129282474518
total_loss/train,18900,1782104284.3423898,0.0940246433019638
total_loss/train,19000,1782104397.8678944,0.09508799016475677
total_loss/train,19100,1782104511.1157815,0.0941830426454544
total_loss/train,19200,1782104625.459477,0.09384239464998245
total_loss/train,19300,1782104738.0533571,0.09220115840435028
total_loss/train,19400,1782104850.0502434,0.09271358698606491
total_loss/train,19500,1782104964.7134416,0.08876535296440125
total_loss/train,19600,1782105076.592525,0.09084627777338028
total_loss/train,19700,1782105188.753178,0.09181317687034607
total_loss/train,19800,1782105303.7101448,0.08880993723869324
total_loss/train,19900,1782105416.0167592,0.0890529453754425
total_loss/train,20000,1782105528.1873598,0.08943179249763489
total_loss/train,20100,1782105643.1288083,0.09111067652702332
total_loss/train,20200,1782105755.7530637,0.08759427815675735
total_loss/train,20300,1782105868.2604992,0.08739309757947922
total_loss/train,20400,1782105982.5409796,0.08710496127605438
total_loss/train,20500,1782106094.8061364,0.08479287475347519
total_loss/train,20600,1782106207.3979077,0.08537248522043228
total_loss/train,20700,1782106319.7945702,0.08564199507236481
total_loss/train,20800,1782106434.446549,0.08325909078121185
total_loss/train,20900,1782106546.966514,0.08363905549049377
total_loss/train,21000,1782106659.2356038,0.08376448601484299
total_loss/train,21100,1782106773.8166544,0.08371283113956451
total_loss/train,21200,1782106885.7979581,0.08304111659526825
total_loss/train,21300,1782106998.0375323,0.08271155506372452
total_loss/train,21400,1782107112.6857178,0.08015013486146927
total_loss/train,21500,1782107224.8350132,0.07989616692066193
total_loss/train,21600,1782107336.8462548,0.0799759104847908
total_loss/train,21700,1782107711.654131,0.07670772820711136
total_loss/train,21800,1782107823.7786007,0.07825411856174469
total_loss/train,21900,1782107935.8762662,0.07802153378725052
total_loss/train,22000,1782108050.1086016,0.0798051506280899
total_loss/train,22100,1782108162.2388084,0.0780995786190033
total_loss/train,22200,1782108275.0086868,0.0770520567893982
total_loss/train,22300,1782108390.040536,0.0760766938328743
total_loss/train,22400,1782108502.9292114,0.07720645517110825
total_loss/train,22500,1782108614.9708383,0.07603900134563446
total_loss/train,22600,1782108729.7262332,0.07861928641796112
total_loss/train,22700,1782108842.1397853,0.0778885930776596
total_loss/train,22800,1782108954.2480667,0.07534705847501755
total_loss/train,22900,1782109068.7126937,0.07172367721796036
total_loss/train,23000,1782109180.5748935,0.07305611670017242
total_loss/train,23100,1782109292.7837641,0.07246224582195282
total_loss/train,23200,1782109407.354849,0.08033652603626251
total_loss/train,23300,1782109519.9240038,0.07188402116298676
total_loss/train,23400,1782109631.8974843,0.07099862396717072
